,label,PCA_feature_2,PCA_feature_3,PCA_feature_11,PCA_feature_13,PCA_feature_16,PCA_feature_131,PCA_feature_135,PCA_feature_137,PCA_feature_142,PCA_feature_147
59,1.0,3.996167916164095,17.830552447771655,7.274119631133951,-0.15693047930885268,4.185133168870535,5.048045315092509e-16,1.3183898417423734e-16,-1.0547118733938987e-15,-1.6922227508153753e-15,-5.828670879282072e-16
60,0.0,-3.1506412431200763,-4.136049388344492,10.482212709486596,-1.1238706492625266,2.1450129701474387,4.2674197509029455e-16,1.0755285551056204e-15,-5.84601811404184e-16,-7.771561172376096e-16,7.355227538141662e-16
60,1.0,-0.2180493881685842,9.087650474896527,0.6844596649862795,-2.1067971907660117,1.1398066705646157,4.0054765060304476e-15,2.1094237467877974e-15,3.469446951953614e-16,-1.0018028073766061e-16,1.3422422895370545e-16
61,1.0,-12.943286412548721,-6.039964865459525,2.1688109041736685,2.4209664411892877,3.77702689482871,-4.260047176130044e-15,-3.0878077872387166e-16,1.3877787807814457e-17,-1.2160411566597418e-15,-2.0816681711721685e-16
62,0.0,-1.7506158395711497,4.244169032762025,-1.8832215062591346,2.957835837559097,-2.0849774427659504,5.759281940243e-16,8.743006318923108e-16,-1.5404344466674047e-15,1.6080886622305002e-15,-7.91033905045424e-16
63,0.0,0.49243028081340245,-15.807305368406066,-0.7858518120398975,-5.636520659774791,0.2105766839461089,8.673617379884035e-16,-5.828670879282072e-16,-2.123301534595612e-15,2.1510571102112408e-16,7.008282842946301e-16
64,0.0,10.30639374194809,50.73029944239143,9.731284621764713,-3.2654526455377755,-8.028456421797337,1.2177758801357186e-15,3.802513859341161e-15,8.576472865229334e-15,-5.6343818499726694e-15,-1.5265566588595902e-15
66,0.0,-4.835382084201175,-10.17311709743654,0.3741782633890557,-2.7902314409664486,-2.4221239448945187,1.1657341758564144e-15,-1.214306433183765e-15,-1.249000902703301e-16,1.0061396160665481e-15,-5.48172618408671e-16
68,0.0,22.39610709820968,20.787841023947927,-1.238892812888198,-0.016614237079288996,0.7043434524876947,-1.9220736113823023e-15,-8.049116928532385e-16,-5.315192730392937e-15,-6.938893903907228e-16,7.91033905045424e-16
69,0.0,-0.879317274220121,-9.261072022866157,-1.2577968104923665,-2.3263312175617226,-0.48346107050158077,-8.309325449928906e-16,-2.239528007486058e-15,-2.0816681711721685e-15,6.83481049534862e-16,6.38378239159465e-16
71,0.0,-2.76517290386023,-13.622287446680545,4.897314659792815,1.9360993070250618,6.412998110357321,-4.510281037539698e-16,-2.0886070650760757e-15,-2.0409021694867135e-15,3.1138286393783687e-15,1.4849232954361469e-15
74,0.0,-11.525470224880525,-15.930134250281677,2.1255638340171403,1.2705123849243845,-1.0976436594905656,-6.765421556309548e-16,-2.0122792321330962e-15,2.220446049250313e-16,6.800116025829084e-16,1.2490009027033011e-15
75,0.0,-3.2544754373856035,-5.836094526563574,-1.8431987972981163,-0.20095944899833112,-0.4769275624869451,8.396061623727746e-16,8.326672684688674e-17,-1.0824674490095276e-15,1.1796119636642288e-15,-3.5388358909926865e-16
76,0.0,18.50243873139354,-15.095582545983069,-1.8653382401782315,-7.312255805769037,0.6805207020425346,4.145989107584569e-15,-1.2490009027033011e-15,-2.67841304690819e-15,-1.880440247958859e-15,2.2065682614424986e-15
77,0.0,20.330456184839257,-10.89081249876573,-0.30249698988812723,-0.6596746690828209,-0.7896038792611568,1.3877787807814457e-17,-1.9984014443252818e-15,-7.105427357601002e-15,2.2551405187698492e-15,-1.1397133237167623e-15
79,0.0,41.683598703774,7.965691953481606,-0.6647620691487947,-5.39973054401068,-11.172043666283507,5.620504062164855e-15,2.4147350785597155e-15,-1.2490009027033011e-15,1.5178830414797062e-15,-2.5673907444456745e-15
80,0.0,12.240849766487429,16.652364028249757,-4.798392945604949,1.4443142722532365,1.2002189321637005,-3.9343528435153985e-15,1.8596235662471372e-15,-2.2898349882893854e-15,3.3306690738754696e-16,2.632442874794805e-16
81,0.0,-6.775348816255809,-9.386956013790096,5.479648114616198,0.33429569011234184,1.0747066091788915,1.0258720956057843e-15,-3.3306690738754696e-16,6.38378239159465e-16,-4.510281037539698e-16,9.43689570931383e-16
82,0.0,25.87191382709016,6.597452412396449,-10.988359144859947,-3.528358314780756,0.5163010179056511,-1.5265566588595902e-15,0.0,-3.0531133177191805e-15,-1.27675647831893e-15,2.0539125955565396e-15
83,0.0,-12.175535764922863,-12.208812353959619,4.19768003783518,-8.69994372938873,-0.10166298570501237,1.7763568394002505e-15,-8.187894806610529e-16,5.273559366969494e-16,5.689893001203927e-16,8.326672684688674e-16
84,0.0,15.010857973572406,13.658269039393119,-1.7513362051622734,-4.16702427562528,1.4688240259581908,6.938893903907228e-16,-2.3314683517128287e-15,-1.6653345369377348e-15,-9.992007221626409e-16,2.220446049250313e-16
85,0.0,-10.365402542579528,1.50643783468907,-4.663725901664343,1.4886845810142524,-2.0411361162335613,8.951173136040325e-16,1.2004286453759505e-15,2.067790383364354e-15,2.5222879340702775e-15,-1.8041124150158794e-16
86,0.0,2.8794935588024724,-4.295807683332518,1.493062365991776,1.0701273308718726,3.2516708779517702,-8.881784197001252e-16,1.3739009929736312e-15,-1.412064909445121e-15,1.9081958235744878e-16,1.2836953722228372e-15
87,0.0,17.923466756825906,-21.80322859546914,4.663363403601307,-1.692065503715158,5.351852615382019,2.149322386735264e-15,-1.8041124150158794e-15,-4.9960036108132044e-15,1.304512053934559e-15,-1.8041124150158794e-16
88,0.0,-0.12052596017114503,0.06395276894649893,-1.0793665339245215,-2.3097947768878386,2.2338031508000453,7.7021722333370235e-16,-1.1796119636642288e-15,-1.3877787807814457e-17,9.783840404509192e-16,2.112893193739751e-15
90,0.0,-12.844065436098465,-16.40127495573509,0.051528228843110035,-3.5833889307107074,0.36830900690648016,2.914335439641036e-16,-2.0816681711721685e-16,9.159339953157541e-16,2.258609965721803e-15,-5.273559366969494e-16
91,0.0,14.413994511328715,-10.458487690767697,0.045445959369369404,-6.196615108811754,-0.4837283570568887,-1.6653345369377348e-16,-3.011479954295737e-15,-4.9404924595819466e-15,1.5265566588595902e-15,1.2212453270876722e-15
96,0.0,-4.364073234568227,7.735203510170001,-2.9111980272550824,-3.156705786945556,-0.4175092597757073,6.114900252818245e-16,6.106226635438361e-16,1.915134717478395e-15,1.1379786002407855e-15,6.938893903907228e-16
98,0.0,-14.208490532189334,6.151591798416778,1.0996689910281083,-6.047365864149394,3.7652543011042208,-2.92300905702092e-15,1.762479051592436e-15,1.8457457784393227e-15,6.210310043996969e-16,-5.759281940243e-16
99,0.0,11.420920392771613,-15.863226792467728,-6.8978498051818224,-4.681616930624841,-0.22240483484684964,2.2967738821932926e-15,-1.942890293094024e-15,8.326672684688674e-17,1.3877787807814457e-16,2.914335439641036e-16
100,0.0,-8.665614886563844,-9.155340639769348,1.6388994859376123,2.420429351071212,1.2629453870341605,-8.743006318923108e-16,-1.124100812432971e-15,5.065392549852277e-16,1.0477729794899915e-15,-9.26342336171615e-16
101,0.0,-10.08142595547093,-15.535425522985445,-1.5375649110991716,3.0389046372333923,-3.7192481448560346,-1.2628786905111156e-15,-1.7069679003611782e-15,1.5126788710517758e-15,7.91033905045424e-16,2.498001805406602e-16
102,0.0,14.655793475396324,-12.328882497061759,6.567560032345947,14.77910563420058,8.595878958458728,1.8214596497756474e-15,-4.1494585545365226e-15,-6.63358257213531e-15,2.3869795029440866e-15,2.26554885962571e-15
103,0.0,9.872290165961736,0.34691532393565483,0.4976405264378626,-4.23514203786757,-0.26591215065710916,1.9480944635219544e-15,4.163336342344337e-17,-1.9290125052862095e-15,1.1293049828609014e-15,2.0816681711721685e-17
105,0.0,-0.7530569064707984,-6.925056373693169,-0.6075345563143979,-2.7635727663964107,-3.6818779624730946,-2.3592239273284576e-16,2.3592239273284576e-16,-6.800116025829084e-16,-2.0122792321330962e-16,4.440892098500626e-16
107,0.0,-5.42958341595144,-10.26143953446021,-1.146979482070168,-2.1889623608010096,-1.3047443249589894,1.196959198423997e-16,7.632783294297951e-17,5.967448757360216e-16,-4.0419056990259605e-16,-7.008282842946301e-16
108,0.0,-6.756666598031513,-3.66545865792753,0.9140995331644851,-6.174515891063131,5.625185398147258,1.3877787807814457e-16,8.049116928532385e-16,-1.4432899320127035e-15,7.771561172376096e-16,-3.608224830031759e-15
110,0.0,0.7349579696526316,4.739341016518467,-0.20919888094349126,-2.67014455631515,-4.491417498090469,1.444157293750692e-16,6.869504964868156e-16,5.689893001203927e-16,1.249000902703301e-16,4.579669976578771e-16
114,0.0,-16.82242535760936,-7.051078932255688,-1.0879651763377838,-7.662241326729487,-0.4199966930994919,3.0531133177191805e-16,-7.91033905045424e-16,1.5677563414140394e-15,1.2559397966072083e-15,-2.473715676742927e-15
117,0.0,-9.387781519879585,-5.865150302006543,-1.3785164838892585,-7.135953869248581,-1.0675710190708483,3.157196726277789e-16,1.0998146837692957e-15,-4.527628272299467e-16,9.783840404509192e-16,7.424616477180734e-16
118,0.0,-5.672640494930416,-14.776969302352793,-2.0571475919814537,-3.853514551962372,0.7879323404333275,-5.655198531684391e-16,-1.0842021724855044e-15,6.800116025829084e-16,1.6306400674181987e-16,1.1171619185290638e-15
119,0.0,1.6220084806752735,-8.557454956297743,0.8012880775983423,-0.89258044347505,1.9250062217213846,-3.847616669716558e-15,-6.175615574477433e-16,-1.0547118733938987e-15,2.3175905639050143e-15,7.632783294297951e-16
120,0.0,-4.928588978695757,-19.271139582913655,0.040759345243825074,-4.215405244551557,-2.013398340944314,8.465450562766819e-16,-2.0816681711721685e-16,3.0531133177191805e-16,1.7416623698807143e-15,1.4432899320127035e-15
