,label,PCA_feature_88,PCA_feature_11,PCA_feature_17,PCA_feature_137,PCA_feature_37,PCA_feature_3,PCA_feature_167,PCA_feature_130,PCA_feature_15,PCA_feature_89,PCA_feature_142,PCA_feature_138,PCA_feature_18,PCA_feature_13,PCA_feature_117,PCA_feature_97,PCA_feature_1,PCA_feature_80
86,0.0,0.3687200249924314,1.493062365991776,-0.8666028275449438,-1.412064909445121e-15,0.12646877313935478,-4.295807683332518,-1.8596235662471372e-15,6.38378239159465e-16,3.021810376587859,-0.7405291732801242,1.9081958235744878e-16,-3.608224830031759e-16,0.06262816104671487,1.0701273308718726,-0.08507964989772777,-0.014956214587987335,1.7213089592007864,-0.6479707947711992
87,0.0,-0.07156912473341914,4.663363403601307,-3.18245752494787,-4.9960036108132044e-15,-1.5102309330253936,-21.80322859546914,-7.216449660063518e-16,1.465841337200402e-15,-6.976063234010936,-0.0320343151824376,1.304512053934559e-15,1.609823385706477e-15,13.356554851215504,-1.692065503715158,0.027830833022789825,-0.009412170151060481,-12.32214302615418,-0.15859411140287763
88,0.0,-0.23438948778744448,-1.0793665339245215,-0.17450624057677178,-1.3877787807814457e-17,0.9000931047136511,0.06395276894649893,-1.5959455978986625e-16,-1.3964523981613297e-16,1.238907712962632,1.0115155147719461,9.783840404509192e-16,0.0,0.4510899164294571,-2.3097947768878386,-0.07152913569119479,-0.6348074446823158,-11.778141245409502,-0.6667471130583774
90,0.0,-0.3823464379583815,0.051528228843110035,-2.6702937789369354,9.159339953157541e-16,-0.7016375974220321,-16.40127495573509,3.122502256758253e-16,-1.7069679003611782e-15,3.8910000212862625,0.6942637573065213,2.258609965721803e-15,-2.9698465908722937e-15,0.5791665370569006,-3.5833889307107074,0.05230554334678786,0.26654099910210044,6.0631025321256296,-0.8270426931827354
91,0.0,-0.03018280533355,0.045445959369369404,1.9696894405113083,-4.9404924595819466e-15,-1.4566091655275684,-10.458487690767697,-1.97758476261356e-16,1.6653345369377348e-15,-3.424442453752909,0.28616439601389737,1.5265566588595902e-15,3.9968028886505635e-15,2.96112362289318,-6.196615108811754,-0.6949174812441722,0.9882443697469245,-6.644379462715748,-0.8172292848183929
96,0.0,0.09592452603371437,-2.9111980272550824,-1.8680411606126577,1.915134717478395e-15,0.1482381522015741,7.735203510170001,-2.7755575615628914e-17,-9.870576578308032e-16,-1.6248163674499858,-0.9884932341219477,1.1379786002407855e-15,-3.858025010572419e-15,-3.578866950352739,-3.156705786945556,0.42652261147407144,0.33292939386158404,-10.568672833042548,0.640727934236069
98,0.0,-0.3227895425924219,1.0996689910281083,-0.8565455578845697,1.8457457784393227e-15,-0.30202835934901895,6.151591798416778,-5.204170427930421e-16,-2.6020852139652106e-15,-3.541234892260407,-0.13336988374919434,6.210310043996969e-16,-1.1761425167122752e-15,3.0311055495145682,-6.047365864149394,-0.05810647851801448,-0.04156349524291268,7.850788390798406,-0.3643815649696398
99,0.0,-1.0186918760641681,-6.8978498051818224,0.776972680249592,8.326672684688674e-17,0.6722658713253885,-15.863226792467728,-1.1102230246251565e-16,9.358833152894874e-16,-2.0685916831650126,0.16860361686923667,1.3877787807814457e-16,-4.961309141293668e-16,0.08709960514025,-4.681616930624841,-0.11203712839053964,0.289717172047665,-13.178339520586437,-0.6876511264657723
100,0.0,-0.3178813948413278,1.6388994859376123,-2.60133647080906,5.065392549852277e-16,-2.7455284186750184,-9.155340639769348,7.216449660063518e-16,4.2847669856627135e-16,-0.5552312825443658,-1.0847033248421947,1.0477729794899915e-15,-7.355227538141662e-16,-4.399211856261684,2.420429351071212,-0.008111619544443324,-0.7245964490936211,4.937704853386278,-0.6152876546390749
101,0.0,0.3951909749046775,-1.5375649110991716,1.4079052753050516,1.5126788710517758e-15,2.2416202721532636,-15.535425522985445,1.1934897514720433e-15,-4.969982758673552e-16,3.019977042568655,0.05361866759162029,7.91033905045424e-16,-2.2412627309620348e-15,0.7292312902131783,3.0389046372333923,-0.14026298540006643,0.21666613189229017,2.062750962643124,1.817479311321869
102,0.0,0.14648840141929717,6.567560032345947,-2.9913247593288914,-6.63358257213531e-15,1.3976235611836536,-12.328882497061759,-9.645062526431047e-16,4.383212542924397e-15,-1.0670361622657205,0.2089337557151833,2.3869795029440866e-15,6.522560269672795e-16,-3.190925311436379,14.77910563420058,-0.05793613457992594,0.14747505194235858,-11.54011607934374,-0.3315948740525094
103,0.0,1.1948641769946016,0.4976405264378626,-3.69147075644001,-1.9290125052862095e-15,1.281184309809583,0.34691532393565483,-5.204170427930421e-16,-3.382710778154774e-16,-1.5769012898563313,0.44391644101693783,1.1293049828609014e-15,-5.967448757360216e-16,-1.2998574378284666,-4.23514203786757,0.7610548835084343,-0.45379674742370435,-17.362162704187657,-1.265391416583498
105,0.0,-0.3309744880904512,-0.6075345563143979,0.9612015672252359,-6.800116025829084e-16,-1.3393320333322587,-6.925056373693169,1.5959455978986625e-16,-1.5126788710517758e-15,1.2529715569158926,-0.5759410565138467,-2.0122792321330962e-16,-1.3877787807814457e-16,-0.1710258173163296,-2.7635727663964107,0.16044606849451026,-0.42921612082631044,-2.4077545536907357,1.193113430615275
107,0.0,0.5508823577868938,-1.146979482070168,-2.639698532392459,5.967448757360216e-16,-0.26626589815364693,-10.26143953446021,1.3877787807814457e-17,-8.673617379884035e-17,2.6786130573424214,-1.1481079806633139,-4.0419056990259605e-16,-9.08995101411847e-16,2.105990468310098,-2.1889623608010096,-0.12077387662991657,1.1029276137152297,-7.179092106901693,0.3957387276153728
108,0.0,0.10601750902112761,0.9140995331644851,13.767599730637238,-1.4432899320127035e-15,-1.1708806364377211,-3.66545865792753,-2.8119867545584043e-15,7.216449660063518e-16,-11.042772252663227,0.05562699756556466,7.771561172376096e-16,-8.604228440844963e-16,-7.398027400777806,-6.174515891063131,-0.006896474331872071,0.04932329868961803,-2.207613658048552,-0.07677408737191938
110,0.0,-0.06693688739439321,-0.20919888094349126,0.4095980608790182,5.689893001203927e-16,1.2451566599439687,4.739341016518467,-2.419939248987646e-16,5.273559366969494e-16,-4.797938368885735,-0.2764845480927346,1.249000902703301e-16,-5.204170427930421e-17,-2.6940201600274873,-2.67014455631515,-0.2283550676221747,0.4630491534602275,-5.683604277820061,-0.4449598547554182
114,0.0,0.001385018688886741,-1.0879651763377838,15.446561159237286,1.5677563414140394e-15,-0.2829425345368146,-7.051078932255688,2.1441182163073336e-15,3.2827473378516103e-15,-5.801563476694847,-0.29723985539976516,1.2559397966072083e-15,-1.1102230246251565e-16,-7.456200847726062,-7.662241326729487,0.03647687083999723,-0.34585565855007344,-6.369845588518355,0.0274239408232117
117,0.0,-0.06502667939187964,-1.3785164838892585,-0.815238444959525,-4.527628272299467e-16,-1.8756231149039049,-5.865150302006543,9.367506770274758e-17,-1.734723475976807e-15,2.0640656183603427,-0.755638520924137,9.783840404509192e-16,-4.579669976578771e-16,0.9545931602506295,-7.135953869248581,-0.2817147544411093,0.5816650778322217,-1.755902672345758,-0.45752588047858583
118,0.0,0.2630511620830803,-2.0571475919814537,0.6891153317712683,6.800116025829084e-16,-1.526775159284191,-14.776969302352793,2.1510571102112408e-16,-1.4224732503009818e-16,5.210862198381421,-1.0154129742322056,1.6306400674181987e-16,-2.0261570199409107e-15,1.9153633057608777,-3.853514551962372,0.299406980331849,-0.1812757088019537,-6.230913142827573,-0.9339159270890419
119,0.0,0.5251472030042305,0.8012880775983423,-4.129321485961526,-1.0547118733938987e-15,1.043645274309319,-8.557454956297743,-4.163336342344337e-16,1.9984014443252818e-15,5.996653788246868,0.4993263062171125,2.3175905639050143e-15,1.5543122344752192e-15,2.272455606791261,-0.89258044347505,-0.108978157300059,0.31401202237970904,-2.711274396297268,-1.338955437252915
120,0.0,0.8491659213662173,0.040759345243825074,-1.7568188588203033,3.0531133177191805e-16,-1.3345619567869453,-19.271139582913655,3.0531133177191805e-16,-7.147060721024445e-16,4.562796491513502,0.4143503500379832,1.7416623698807143e-15,-4.524158825347513e-15,-4.477359190493501,-4.215405244551557,0.09037834327452787,0.06071041591780665,-0.19568715560019728,0.8128238946513866
