,Number,PosNum,NegNum,AUC,95% CIs,Std,AUC-PR,Cutoff,MCC,Acc,Youden Index,Sen,Spe,PPV,NPV
Zscore_PCA_RFE_1_DT,672,336,336,0.9795,[0.9734-0.9857],0.0031,0.9830,1.0000,0.8145,0.8988,0.7976,0.7976,1.0000,1.0000,0.8317
Zscore_PCA_RFE_1_GP,672,336,336,0.8738,[0.8485-0.8991],0.0129,0.8565,0.5237,0.5628,0.7798,0.5595,0.7262,0.8333,0.8133,0.7527
Zscore_PCA_RFE_1_NB,672,336,336,0.7909,[0.7566-0.8251],0.0175,0.7606,0.5631,0.4796,0.7381,0.4762,0.6786,0.7976,0.7703,0.7128
Zscore_PCA_RFE_2_SVM,672,336,336,0.8509,[0.8212-0.8806],0.0151,0.8216,0.5190,0.6080,0.8036,0.6071,0.8304,0.7768,0.7881,0.8208
Zscore_PCA_RFE_2_LDA,672,336,336,0.8556,[0.8265-0.8847],0.0148,0.8315,0.4074,0.6120,0.7991,0.5982,0.9048,0.6935,0.7469,0.8792
Zscore_PCA_RFE_2_AE,672,336,336,0.8374,[0.8058-0.8689],0.0161,0.7724,0.4058,0.5981,0.7961,0.5923,0.8661,0.7262,0.7598,0.8443
Zscore_PCA_RFE_2_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6100,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_2_LR,672,336,336,0.8516,[0.8220-0.8812],0.0151,0.8239,0.4053,0.6207,0.8021,0.6042,0.9167,0.6875,0.7458,0.8919
Zscore_PCA_RFE_2_LRLasso,672,336,336,0.8530,[0.8235-0.8825],0.0150,0.8254,0.4228,0.6158,0.8021,0.6042,0.8988,0.7054,0.7531,0.8745
Zscore_PCA_RFE_2_AB,672,336,336,0.9977,[0.9961-0.9994],0.0008,0.9977,0.5028,0.9554,0.9777,0.9554,0.9732,0.9821,0.9820,0.9735
Zscore_PCA_RFE_2_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_2_GP,672,336,336,0.9801,[0.9691-0.9912],0.0056,0.9751,0.5768,0.8965,0.9479,0.8958,0.9286,0.9673,0.9659,0.9312
Zscore_PCA_RFE_2_NB,672,336,336,0.8446,[0.8150-0.8743],0.0151,0.8311,0.4583,0.5954,0.7902,0.5804,0.9018,0.6786,0.7372,0.8736
Zscore_PCA_RFE_3_SVM,672,336,336,0.8749,[0.8475-0.9024],0.0140,0.8553,0.5189,0.6876,0.8423,0.6845,0.8899,0.7946,0.8125,0.8783
Zscore_PCA_RFE_3_LDA,672,336,336,0.8825,[0.8560-0.9090],0.0135,0.8637,0.5074,0.6753,0.8363,0.6726,0.8810,0.7917,0.8087,0.8693
Zscore_PCA_RFE_3_AE,672,336,336,0.6257,[0.5818-0.6696],0.0224,0.5536,0.4954,0.4390,0.6964,0.3929,0.9196,0.4732,0.6358,0.8548
Zscore_PCA_RFE_3_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6450,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_3_LR,672,336,336,0.8748,[0.8474-0.9022],0.0140,0.8564,0.5355,0.6533,0.8259,0.6518,0.8601,0.7917,0.8050,0.8498
Zscore_PCA_RFE_3_LRLasso,672,336,336,0.8762,[0.8490-0.9034],0.0139,0.8579,0.5307,0.6619,0.8304,0.6607,0.8601,0.8006,0.8118,0.8513
Zscore_PCA_RFE_3_AB,672,336,336,0.9999,[0.9997-1.0000],0.0001,0.9999,0.5030,0.9911,0.9955,0.9911,0.9970,0.9940,0.9941,0.9970
Zscore_PCA_RFE_3_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_3_GP,672,336,336,0.9990,[0.9981-0.9998],0.0004,0.9990,0.5395,0.9703,0.9851,0.9702,0.9911,0.9792,0.9794,0.9910
Zscore_PCA_RFE_3_NB,672,336,336,0.8739,[0.8469-0.9009],0.0138,0.8692,0.5620,0.6469,0.8229,0.6458,0.8512,0.7946,0.8056,0.8423
Zscore_PCA_RFE_4_SVM,672,336,336,0.8966,[0.8717-0.9216],0.0127,0.8764,0.4677,0.7151,0.8542,0.7083,0.9226,0.7857,0.8115,0.9103
Zscore_PCA_RFE_4_LDA,672,336,336,0.9074,[0.8842-0.9305],0.0118,0.8941,0.5014,0.7152,0.8557,0.7113,0.9077,0.8036,0.8221,0.8970
Zscore_PCA_RFE_4_AE,672,336,336,0.8635,[0.8347-0.8922],0.0147,0.8069,0.5204,0.6410,0.8185,0.6369,0.8750,0.7619,0.7861,0.8591
Zscore_PCA_RFE_4_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6500,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_4_LR,672,336,336,0.8965,[0.8717-0.9213],0.0127,0.8813,0.4390,0.7116,0.8512,0.7024,0.9315,0.7708,0.8026,0.9184
Zscore_PCA_RFE_4_LRLasso,672,336,336,0.8977,[0.8731-0.9222],0.0125,0.8816,0.4466,0.7109,0.8512,0.7024,0.9286,0.7738,0.8041,0.9155
Zscore_PCA_RFE_4_AB,672,336,336,1.0000,[0.9999-1.0000],0.0000,1.0000,0.5030,0.9970,0.9985,0.9970,1.0000,0.9970,0.9970,1.0000
Zscore_PCA_RFE_4_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_4_GP,672,336,336,0.9999,[0.9997-1.0000],0.0001,0.9999,0.5430,0.9940,0.9970,0.9940,0.9970,0.9970,0.9970,0.9970
Zscore_PCA_RFE_4_NB,672,336,336,0.8952,[0.8708-0.9196],0.0125,0.8962,0.5851,0.6757,0.8378,0.6756,0.8304,0.8452,0.8429,0.8328
Zscore_PCA_RFE_5_SVM,672,336,336,0.9141,[0.8913-0.9370],0.0117,0.8960,0.4729,0.7387,0.8676,0.7351,0.9167,0.8185,0.8347,0.9076
Zscore_PCA_RFE_5_LDA,672,336,336,0.9209,[0.8998-0.9421],0.0108,0.9082,0.4613,0.7199,0.8586,0.7173,0.9018,0.8155,0.8301,0.8925
Zscore_PCA_RFE_5_AE,672,336,336,0.8233,[0.7912-0.8555],0.0164,0.8095,0.5054,0.5663,0.7827,0.5655,0.8095,0.7560,0.7684,0.7987
Zscore_PCA_RFE_5_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6800,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_5_LR,672,336,336,0.9134,[0.8908-0.9359],0.0115,0.8991,0.4769,0.7203,0.8586,0.7173,0.9048,0.8125,0.8283,0.8951
Zscore_PCA_RFE_5_LRLasso,672,336,336,0.9150,[0.8927-0.9373],0.0114,0.9005,0.4811,0.7224,0.8601,0.7202,0.8988,0.8214,0.8343,0.8903
Zscore_PCA_RFE_5_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5091,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_5_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_5_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5601,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_5_NB,672,336,336,0.9081,[0.8855-0.9307],0.0116,0.9109,0.5160,0.6894,0.8438,0.6875,0.8810,0.8065,0.8199,0.8714
Zscore_PCA_RFE_6_SVM,672,336,336,0.9204,[0.8982-0.9426],0.0113,0.9026,0.5072,0.7628,0.8810,0.7619,0.9048,0.8571,0.8636,0.9000
Zscore_PCA_RFE_6_LDA,672,336,336,0.9284,[0.9079-0.9490],0.0105,0.9156,0.5289,0.7712,0.8854,0.7708,0.9018,0.8690,0.8732,0.8985
Zscore_PCA_RFE_6_AE,672,336,336,0.8744,[0.8478-0.9010],0.0136,0.8450,0.4238,0.6414,0.8170,0.6339,0.8929,0.7411,0.7752,0.8737
Zscore_PCA_RFE_6_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6250,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_6_LR,672,336,336,0.9212,[0.8995-0.9429],0.0111,0.9059,0.5628,0.7501,0.8750,0.7500,0.8810,0.8690,0.8706,0.8795
Zscore_PCA_RFE_6_LRLasso,672,336,336,0.9228,[0.9014-0.9443],0.0109,0.9072,0.4797,0.7547,0.8765,0.7530,0.9107,0.8423,0.8524,0.9042
Zscore_PCA_RFE_6_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5100,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_6_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_6_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5760,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_6_NB,672,336,336,0.9141,[0.8927-0.9356],0.0109,0.9191,0.5918,0.7143,0.8571,0.7143,0.8601,0.8542,0.8550,0.8593
Zscore_PCA_RFE_7_SVM,672,336,336,0.9267,[0.9052-0.9482],0.0110,0.9089,0.5072,0.7803,0.8899,0.7798,0.9077,0.8720,0.8764,0.9043
Zscore_PCA_RFE_7_LDA,672,336,336,0.9387,[0.9196-0.9578],0.0097,0.9276,0.6140,0.7890,0.8943,0.7887,0.8810,0.9077,0.9052,0.8841
Zscore_PCA_RFE_7_AE,672,336,336,0.8375,[0.8068-0.8682],0.0157,0.8069,0.6182,0.5885,0.7872,0.5744,0.8958,0.6786,0.7359,0.8669
Zscore_PCA_RFE_7_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6550,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_7_LR,672,336,336,0.9272,[0.9064-0.9480],0.0106,0.9142,0.6316,0.7656,0.8824,0.7649,0.8601,0.9048,0.9003,0.8661
Zscore_PCA_RFE_7_LRLasso,672,336,336,0.9287,[0.9082-0.9492],0.0105,0.9157,0.4796,0.7714,0.8854,0.7708,0.9048,0.8661,0.8711,0.9009
Zscore_PCA_RFE_7_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5100,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_7_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_7_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5789,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_7_NB,672,336,336,0.9212,[0.9006-0.9418],0.0105,0.9258,0.6284,0.7235,0.8616,0.7232,0.8482,0.8750,0.8716,0.8522
Zscore_PCA_RFE_8_SVM,672,336,336,0.9409,[0.9218-0.9601],0.0098,0.9220,0.4816,0.8060,0.9018,0.8036,0.9405,0.8631,0.8729,0.9355
Zscore_PCA_RFE_8_LDA,672,336,336,0.9484,[0.9314-0.9653],0.0086,0.9421,0.5596,0.8217,0.9107,0.8214,0.9226,0.8988,0.9012,0.9207
Zscore_PCA_RFE_8_AE,672,336,336,0.8544,[0.8246-0.8842],0.0152,0.7970,0.5921,0.5982,0.7991,0.5982,0.7976,0.8006,0.8000,0.7982
Zscore_PCA_RFE_8_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6400,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_8_LR,672,336,336,0.9431,[0.9253-0.9609],0.0091,0.9292,0.4824,0.7940,0.8958,0.7917,0.9345,0.8571,0.8674,0.9290
Zscore_PCA_RFE_8_LRLasso,672,336,336,0.9461,[0.9285-0.9636],0.0090,0.9303,0.3477,0.7992,0.8958,0.7917,0.9643,0.8274,0.8482,0.9586
Zscore_PCA_RFE_8_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5100,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_8_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_8_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5789,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_8_NB,672,336,336,0.9262,[0.9057-0.9467],0.0105,0.9310,0.6136,0.7471,0.8735,0.7470,0.8810,0.8661,0.8680,0.8792
Zscore_PCA_RFE_9_SVM,672,336,336,0.9436,[0.9250-0.9621],0.0095,0.9296,0.4816,0.8166,0.9077,0.8155,0.9345,0.8810,0.8870,0.9308
Zscore_PCA_RFE_9_LDA,672,336,336,0.9554,[0.9394-0.9714],0.0082,0.9522,0.5168,0.8454,0.9226,0.8452,0.9315,0.9137,0.9152,0.9303
Zscore_PCA_RFE_9_AE,672,336,336,0.8895,[0.8640-0.9151],0.0130,0.8557,0.4723,0.7049,0.8482,0.6964,0.9256,0.7708,0.8015,0.9120
Zscore_PCA_RFE_9_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6500,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_9_LR,672,336,336,0.9459,[0.9286-0.9632],0.0088,0.9340,0.4698,0.8113,0.9048,0.8095,0.9375,0.8720,0.8799,0.9331
Zscore_PCA_RFE_9_LRLasso,672,336,336,0.9495,[0.9326-0.9664],0.0086,0.9362,0.3477,0.8132,0.9033,0.8065,0.9673,0.8393,0.8575,0.9625
Zscore_PCA_RFE_9_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5169,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_9_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_9_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5790,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_9_NB,672,336,336,0.9346,[0.9149-0.9543],0.0100,0.9416,0.7047,0.7825,0.8899,0.7798,0.8482,0.9315,0.9253,0.8599
Zscore_PCA_RFE_10_SVM,672,336,336,0.9510,[0.9345-0.9675],0.0084,0.9388,0.4860,0.8369,0.9182,0.8363,0.9375,0.8988,0.9026,0.9350
Zscore_PCA_RFE_10_LDA,672,336,336,0.9633,[0.9497-0.9769],0.0069,0.9625,0.5135,0.8546,0.9271,0.8542,0.9435,0.9107,0.9135,0.9415
Zscore_PCA_RFE_10_AE,672,336,336,0.8801,[0.8534-0.9068],0.0136,0.8587,0.5103,0.6899,0.8423,0.6845,0.9048,0.7798,0.8042,0.8912
Zscore_PCA_RFE_10_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6800,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_10_LR,672,336,336,0.9538,[0.9388-0.9689],0.0077,0.9468,0.4824,0.8195,0.9092,0.8185,0.9345,0.8839,0.8895,0.9310
Zscore_PCA_RFE_10_LRLasso,672,336,336,0.9603,[0.9464-0.9742],0.0071,0.9515,0.3460,0.8354,0.9152,0.8304,0.9702,0.8601,0.8740,0.9666
Zscore_PCA_RFE_10_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5159,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_10_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_10_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5787,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_10_NB,672,336,336,0.9339,[0.9148-0.9529],0.0097,0.9432,0.7366,0.7571,0.8765,0.7530,0.8244,0.9286,0.9203,0.8410
Zscore_PCA_RFE_11_SVM,672,336,336,0.9597,[0.9448-0.9747],0.0076,0.9499,0.4905,0.8675,0.9330,0.8661,0.9613,0.9048,0.9099,0.9590
Zscore_PCA_RFE_11_LDA,672,336,336,0.9699,[0.9574-0.9823],0.0064,0.9701,0.5386,0.8813,0.9405,0.8810,0.9554,0.9256,0.9277,0.9540
Zscore_PCA_RFE_11_AE,672,336,336,0.8721,[0.8444-0.8998],0.0141,0.8305,0.6030,0.6524,0.8259,0.6518,0.8482,0.8036,0.8120,0.8411
Zscore_PCA_RFE_11_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6450,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_11_LR,672,336,336,0.9630,[0.9503-0.9758],0.0065,0.9605,0.4906,0.8221,0.9107,0.8214,0.9315,0.8899,0.8943,0.9286
Zscore_PCA_RFE_11_LRLasso,672,336,336,0.9701,[0.9589-0.9812],0.0057,0.9674,0.5876,0.8426,0.9211,0.8423,0.9077,0.9345,0.9327,0.9101
Zscore_PCA_RFE_11_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5333,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_11_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_11_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5788,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_11_NB,672,336,336,0.9368,[0.9183-0.9552],0.0094,0.9454,0.7279,0.7599,0.8780,0.7560,0.8274,0.9286,0.9205,0.8432
Zscore_PCA_RFE_12_SVM,672,336,336,0.9627,[0.9476-0.9778],0.0077,0.9468,0.4918,0.8853,0.9420,0.8839,0.9702,0.9137,0.9183,0.9685
Zscore_PCA_RFE_12_LDA,672,336,336,0.9722,[0.9609-0.9835],0.0058,0.9710,0.5587,0.8721,0.9360,0.8720,0.9435,0.9286,0.9296,0.9426
Zscore_PCA_RFE_12_AE,672,336,336,0.7982,[0.7630-0.8333],0.0180,0.7175,0.5414,0.5983,0.7887,0.5774,0.9196,0.6577,0.7288,0.8911
Zscore_PCA_RFE_12_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6600,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_12_LR,672,336,336,0.9645,[0.9517-0.9773],0.0065,0.9600,0.4906,0.8398,0.9196,0.8393,0.9375,0.9018,0.9052,0.9352
Zscore_PCA_RFE_12_LRLasso,672,336,336,0.9725,[0.9618-0.9833],0.0055,0.9691,0.5167,0.8602,0.9301,0.8601,0.9345,0.9256,0.9263,0.9339
Zscore_PCA_RFE_12_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5333,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_12_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_12_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5810,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_12_NB,672,336,336,0.9329,[0.9142-0.9516],0.0095,0.9412,0.6596,0.7268,0.8631,0.7262,0.8423,0.8839,0.8789,0.8486
Zscore_PCA_RFE_13_SVM,672,336,336,0.9666,[0.9522-0.9809],0.0073,0.9516,0.5174,0.8936,0.9464,0.8929,0.9673,0.9256,0.9286,0.9658
Zscore_PCA_RFE_13_LDA,672,336,336,0.9744,[0.9636-0.9852],0.0055,0.9728,0.4877,0.8877,0.9435,0.8869,0.9643,0.9226,0.9257,0.9627
Zscore_PCA_RFE_13_AE,672,336,336,0.9306,[0.9112-0.9499],0.0099,0.9337,0.4886,0.7624,0.8810,0.7619,0.8988,0.8631,0.8678,0.8951
Zscore_PCA_RFE_13_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.7000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_13_LR,672,336,336,0.9668,[0.9542-0.9794],0.0064,0.9616,0.4561,0.8666,0.9315,0.8631,0.9762,0.8869,0.8962,0.9739
Zscore_PCA_RFE_13_LRLasso,672,336,336,0.9744,[0.9636-0.9853],0.0055,0.9692,0.4979,0.8844,0.9420,0.8839,0.9583,0.9256,0.9280,0.9569
Zscore_PCA_RFE_13_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5370,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_13_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_13_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5810,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_13_NB,672,336,336,0.9318,[0.9130-0.9507],0.0096,0.9386,0.6589,0.7353,0.8676,0.7351,0.8571,0.8780,0.8754,0.8601
Zscore_PCA_RFE_14_SVM,672,336,336,0.9708,[0.9573-0.9843],0.0069,0.9522,0.5174,0.9021,0.9509,0.9018,0.9643,0.9375,0.9391,0.9633
Zscore_PCA_RFE_14_LDA,672,336,336,0.9768,[0.9664-0.9873],0.0053,0.9742,0.6313,0.8902,0.9449,0.8899,0.9583,0.9315,0.9333,0.9572
Zscore_PCA_RFE_14_AE,672,336,336,0.6408,[0.5968-0.6849],0.0225,0.5374,0.4992,0.4850,0.7083,0.4167,0.9643,0.4524,0.6378,0.9268
Zscore_PCA_RFE_14_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6900,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_14_LR,672,336,336,0.9685,[0.9559-0.9811],0.0064,0.9623,0.4775,0.8713,0.9345,0.8690,0.9702,0.8988,0.9056,0.9679
Zscore_PCA_RFE_14_LRLasso,672,336,336,0.9765,[0.9660-0.9869],0.0053,0.9715,0.4612,0.8948,0.9464,0.8929,0.9792,0.9137,0.9190,0.9777
Zscore_PCA_RFE_14_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5376,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_14_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_14_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5846,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_14_NB,672,336,336,0.9410,[0.9234-0.9586],0.0090,0.9437,0.6009,0.7592,0.8795,0.7589,0.8929,0.8661,0.8696,0.8899
Zscore_PCA_RFE_15_SVM,672,336,336,0.9715,[0.9584-0.9846],0.0067,0.9540,0.5244,0.9020,0.9509,0.9018,0.9613,0.9405,0.9417,0.9605
Zscore_PCA_RFE_15_LDA,672,336,336,0.9796,[0.9704-0.9887],0.0047,0.9783,0.4770,0.8941,0.9464,0.8929,0.9732,0.9196,0.9237,0.9717
Zscore_PCA_RFE_15_AE,672,336,336,0.7095,[0.6694-0.7496],0.0205,0.6302,0.5245,0.4399,0.7158,0.4315,0.8125,0.6190,0.6808,0.7675
Zscore_PCA_RFE_15_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6750,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_15_LR,672,336,336,0.9693,[0.9569-0.9816],0.0063,0.9633,0.4284,0.8721,0.9345,0.8690,0.9762,0.8929,0.9011,0.9740
Zscore_PCA_RFE_15_LRLasso,672,336,336,0.9772,[0.9668-0.9877],0.0053,0.9717,0.4556,0.9004,0.9494,0.8988,0.9792,0.9196,0.9242,0.9778
Zscore_PCA_RFE_15_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5376,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_15_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_15_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5846,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_15_NB,672,336,336,0.9429,[0.9256-0.9603],0.0089,0.9450,0.6454,0.7679,0.8839,0.7679,0.8869,0.8810,0.8817,0.8862
Zscore_PCA_RFE_16_SVM,672,336,336,0.9741,[0.9615-0.9868],0.0065,0.9586,0.5201,0.9175,0.9583,0.9167,0.9792,0.9375,0.9400,0.9783
Zscore_PCA_RFE_16_LDA,672,336,336,0.9835,[0.9758-0.9911],0.0039,0.9831,0.6868,0.9053,0.9524,0.9048,0.9702,0.9345,0.9368,0.9691
Zscore_PCA_RFE_16_AE,672,336,336,0.9074,[0.8855-0.9294],0.0112,0.9039,0.5087,0.6698,0.8348,0.6696,0.8244,0.8452,0.8419,0.8280
Zscore_PCA_RFE_16_RF,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.6850,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_16_LR,672,336,336,0.9716,[0.9601-0.9831],0.0059,0.9660,0.5097,0.8621,0.9301,0.8601,0.9643,0.8958,0.9025,0.9617
Zscore_PCA_RFE_16_LRLasso,672,336,336,0.9800,[0.9706-0.9894],0.0048,0.9759,0.5161,0.8936,0.9464,0.8929,0.9673,0.9256,0.9286,0.9658
Zscore_PCA_RFE_16_AB,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5294,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_16_DT,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_16_GP,672,336,336,1.0000,[1.0000-1.0000],0.0000,1.0000,0.5846,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_16_NB,672,336,336,0.9457,[0.9288-0.9625],0.0086,0.9479,0.7213,0.7804,0.8899,0.7798,0.8690,0.9107,0.9068,0.8743
