,label,PCA_feature_3,PCA_feature_10,PCA_feature_11,PCA_feature_19,PCA_feature_22,PCA_feature_23,PCA_feature_27,PCA_feature_30,PCA_feature_37,PCA_feature_54,PCA_feature_59,PCA_feature_129,PCA_feature_131,PCA_feature_138,PCA_feature_140,PCA_feature_154,PCA_feature_157
102,0.0,-13.5933474296553,2.7690983897250003,16.088034517166555,1.7854087626003152,2.3939581183737926,-3.3196570860605057,3.6440603984818734,4.056351521402089,-2.7143938681375217,-0.7713384064542326,0.2595660983067122,-3.58046925441613e-15,1.970645868709653e-15,2.1094237467877974e-15,-8.465450562766819e-16,1.3877787807814457e-15,1.8318679906315083e-15
103,0.0,3.094338891243155,3.4483074956568323,-1.4357202770418698,-1.4150160639470462,-1.504701758624314,-2.064640403298662,0.35518628951118913,0.78723874792414,-3.0662984338861192,-0.46395370148890613,-0.09017538064598629,1.5265566588595902e-16,2.498001805406602e-16,8.313662258618848e-16,5.828670879282072e-16,1.1934897514720433e-15,8.326672684688674e-16
104,0.0,-9.166407397865452,6.307645175555803,-2.61279795732797,-0.9579421878493367,-3.8617752251312063,-1.440078162505767,-0.6002103160177037,-1.179493543506338,0.15970320540406635,1.4711165778058306,-0.31012591464451555,-1.797173521111972e-15,9.228728892196614e-16,1.3877787807814457e-16,4.163336342344337e-16,-1.5265566588595902e-16,-4.996003610813204e-16
105,0.0,-7.863044006887829,7.1171082939886094,0.4744156232273687,-4.935227321953599,2.150204782736045,0.8396690191573264,1.6889570994101915,-1.1526940886821613,1.2415311321971652,0.8174422910462644,-0.644150737742827,3.469446951953614e-17,2.1996293675385914e-15,6.106226635438361e-16,-3.8163916471489756e-16,8.881784197001252e-16,1.8665624601510444e-15
107,0.0,-10.41563327459658,-2.7905342907738953,-2.105559142090565,-3.1696268880311003,-1.0986338690340625,1.4991177209018367,-3.8729571039388637,2.0856298614516344,0.2713446875474762,-2.236464731942697,-0.6291316972434138,1.1102230246251565e-16,6.245004513516506e-16,6.38378239159465e-16,-5.412337245047638e-16,-1.0547118733938987e-15,4.5102810375396984e-17
108,0.0,-10.436901268139179,3.716183066123968,-6.60858537865003,-3.5622412314585534,-0.3447413347750586,2.3542434224410096,0.4344495729377572,-5.539153627021881,0.11034437701151756,-0.43201530328352966,-0.09615675555136155,7.095019016745141e-16,-1.9012569296705806e-15,2.498001805406602e-16,-1.8578888427711604e-15,-7.216449660063518e-16,-9.71445146547012e-16
109,0.0,2.1988755234487125,2.5406833860627347,1.9201977718380192,-1.3405547174179582,-1.1162581218400704,-1.1551582049839928,-2.6988473797210832,-1.8821237793808516,0.11643623898979788,-0.4504738147548356,-0.4570774223709837,9.159339953157541e-16,8.326672684688674e-16,1.1379786002407855e-15,-5.273559366969494e-16,7.077671781985373e-16,6.591949208711867e-16
111,0.0,-14.018682167928075,3.024387106533036,1.031433632168846,3.5716137326879567,-5.387889753147878,0.6515692878233321,-0.4721615861304696,1.0060893960101684,1.3114314790321089,-2.0654824299843817,-0.2725099638732278,-2.1094237467877974e-15,-3.191891195797325e-16,6.38378239159465e-16,-2.2065682614424986e-15,-6.38378239159465e-16,-1.4155343563970746e-15
112,0.0,11.787295127345958,9.172100483190412,-5.6795539612914645,2.4885776803432433,4.269006081987373,-0.977388280161811,0.3713800547124022,-0.2886993289357004,-4.070665946109952,-1.0418711369787674,0.6885703273007868,-7.91033905045424e-16,1.3877787807814457e-16,-1.942890293094024e-16,9.159339953157541e-16,-2.1371793224034263e-15,-1.2628786905111156e-15
113,0.0,-5.683107910454294,8.084877905255361,1.0992013177821773,-0.5468247512054214,-1.9412870311335861,-0.9168641017744037,0.5142759606774695,-0.2409586541906918,-1.116824411591292,-0.29167722024987364,0.9945507084665537,8.257283745649602e-16,3.5388358909926865e-16,-1.0512424264419451e-15,-6.38378239159465e-16,-1.8735013540549517e-16,9.020562075079397e-16
114,0.0,-4.358317829551325,0.8555340679901868,-5.135715185723235,1.2237742208922122,1.387119219987547,-2.9064154401683813,0.9962919618732591,5.113876908237721,0.8687542181032162,-0.16342531277718392,-1.7762267055286434,-2.0643209364124004e-15,6.29704621779581e-16,-8.604228440844963e-16,-1.949829186997931e-15,-2.636779683484747e-16,-1.27675647831893e-15
116,0.0,-18.04886689144242,3.8554406152993743,-8.183164913628964,-1.4341671381847305,-0.7065226606206549,0.08193608368971972,0.4156497433534786,1.9889077093247405,0.8384293717450908,0.5048346940356165,-0.71479031187087,-3.8441472227646045e-15,-1.7763568394002505e-15,-1.2212453270876722e-15,1.27675647831893e-15,-4.85722573273506e-16,-8.049116928532385e-16
117,0.0,-4.093387072905957,9.051350724818658,-3.1366472118754407,-1.3919713530274507,0.11080822794523873,-0.8767993183339734,0.04592356678713108,-0.8565269180912141,1.3068422883231097,0.11143815273101088,0.6664321301405711,8.049116928532385e-16,2.2898349882893854e-16,-1.4432899320127035e-15,-9.43689570931383e-16,1.8821749714348357e-16,2.7755575615628914e-17
118,0.0,-14.229452973110954,3.9903039559691154,-1.2489273455388832,0.08948366574399158,-2.879252918511781,0.08375048580787439,-1.7102154456909675,-1.595985708137961,1.1743973456168157,-1.4498819655881134,-1.1527118703154091,4.787836793695988e-16,-4.787836793695988e-16,-1.6653345369377348e-15,-1.85268467234323e-15,-6.38378239159465e-16,7.28583859910259e-16
119,0.0,-15.959240036633016,3.444334306799191,-0.5714995052911169,-5.511781177903121,-0.8856239245753388,-0.6635962099415464,-2.292881368787288,-2.4310508824320207,-0.50230453075705,-0.18730223169203838,1.5838512381392955,-4.0245584642661925e-16,1.5126788710517758e-15,-1.6653345369377348e-16,-6.522560269672795e-16,-1.6618650899857812e-15,-9.575673587391975e-16
