,Number,PosNum,NegNum,AUC,95% CIs,Std,AUC-PR,Cutoff,MCC,Acc,Youden Index,Sen,Spe,PPV,NPV
Zscore_PCA_ANOVA_1_SVM,127,43,84,0.5000,[0.5000-0.5000],0.0000,0.6693,1.5000,0.0000,0.6614,0.0000,0.0000,1.0000,0.0000,0.6614
Zscore_PCA_ANOVA_1_DT,127,43,84,0.5000,[0.5000-0.5000],0.0000,0.6693,1.5000,0.0000,0.6614,0.0000,0.0000,1.0000,0.0000,0.6614
Zscore_PCA_ANOVA_2_SVM,127,43,84,0.7907,[0.7146-0.8668],0.0388,0.5586,0.3429,0.4843,0.6929,0.5017,0.9302,0.5714,0.5263,0.9412
Zscore_PCA_ANOVA_2_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_3_SVM,127,43,84,0.8828,[0.8240-0.9415],0.0300,0.7103,0.4764,0.6381,0.8189,0.6694,0.8837,0.7857,0.6786,0.9296
Zscore_PCA_ANOVA_3_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_4_SVM,127,43,84,0.8828,[0.8240-0.9415],0.0300,0.7103,0.4764,0.6381,0.8189,0.6694,0.8837,0.7857,0.6786,0.9296
Zscore_PCA_ANOVA_4_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_5_SVM,127,43,84,0.8828,[0.8240-0.9415],0.0300,0.7103,0.4764,0.6381,0.8189,0.6694,0.8837,0.7857,0.6786,0.9296
Zscore_PCA_ANOVA_5_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_6_SVM,127,43,84,0.8828,[0.8240-0.9415],0.0300,0.7103,0.4764,0.6381,0.8189,0.6694,0.8837,0.7857,0.6786,0.9296
Zscore_PCA_ANOVA_6_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_7_SVM,127,43,84,0.8828,[0.8240-0.9415],0.0300,0.7103,0.4764,0.6381,0.8189,0.6694,0.8837,0.7857,0.6786,0.9296
Zscore_PCA_ANOVA_7_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_8_SVM,127,43,84,0.8828,[0.8240-0.9415],0.0300,0.7103,0.4764,0.6381,0.8189,0.6694,0.8837,0.7857,0.6786,0.9296
Zscore_PCA_ANOVA_8_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_9_SVM,127,43,84,0.8828,[0.8240-0.9415],0.0300,0.7103,0.4764,0.6381,0.8189,0.6694,0.8837,0.7857,0.6786,0.9296
Zscore_PCA_ANOVA_9_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_10_SVM,127,43,84,0.8828,[0.8240-0.9415],0.0300,0.7103,0.4764,0.6381,0.8189,0.6694,0.8837,0.7857,0.6786,0.9296
Zscore_PCA_ANOVA_10_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_11_SVM,127,43,84,0.8828,[0.8240-0.9415],0.0300,0.7103,0.4764,0.6381,0.8189,0.6694,0.8837,0.7857,0.6786,0.9296
Zscore_PCA_ANOVA_11_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_12_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_ANOVA_12_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_13_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_ANOVA_13_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_14_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_ANOVA_14_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_15_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_ANOVA_15_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_16_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_ANOVA_16_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_17_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_ANOVA_17_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_18_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_ANOVA_18_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_19_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_ANOVA_19_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_ANOVA_20_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_ANOVA_20_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_1_SVM,127,43,84,0.7907,[0.7146-0.8668],0.0388,0.5586,0.3429,0.4843,0.6929,0.5017,0.9302,0.5714,0.5263,0.9412
Zscore_PCA_KW_1_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_2_SVM,127,43,84,0.7907,[0.7146-0.8668],0.0388,0.5586,0.3429,0.4843,0.6929,0.5017,0.9302,0.5714,0.5263,0.9412
Zscore_PCA_KW_2_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_3_SVM,127,43,84,0.8828,[0.8240-0.9415],0.0300,0.7103,0.4764,0.6381,0.8189,0.6694,0.8837,0.7857,0.6786,0.9296
Zscore_PCA_KW_3_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_4_SVM,127,43,84,0.8828,[0.8240-0.9415],0.0300,0.7103,0.4764,0.6381,0.8189,0.6694,0.8837,0.7857,0.6786,0.9296
Zscore_PCA_KW_4_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_5_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_KW_5_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_6_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_KW_6_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_7_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_KW_7_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_8_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_KW_8_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_9_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_KW_9_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_10_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_KW_10_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_11_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_KW_11_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_12_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_KW_12_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_13_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_KW_13_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_14_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_KW_14_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_15_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_KW_15_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_16_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_KW_16_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_17_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_KW_17_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_18_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_KW_18_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_19_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_KW_19_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_KW_20_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_KW_20_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_1_SVM,127,43,84,0.7907,[0.7146-0.8668],0.0388,0.5586,0.3429,0.4843,0.6929,0.5017,0.9302,0.5714,0.5263,0.9412
Zscore_PCA_RFE_1_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_2_SVM,127,43,84,0.8259,[0.7547-0.8970],0.0363,0.5927,0.4132,0.5466,0.7717,0.5753,0.8372,0.7381,0.6207,0.8986
Zscore_PCA_RFE_2_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_3_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_RFE_3_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_4_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_RFE_4_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_5_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_RFE_5_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_6_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_RFE_6_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_7_SVM,127,43,84,0.9194,[0.8690-0.9699],0.0257,0.8118,0.4676,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_RFE_7_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_8_SVM,127,43,84,0.9252,[0.8772-0.9733],0.0245,0.8398,0.4629,0.7577,0.8819,0.7874,0.9302,0.8571,0.7692,0.9600
Zscore_PCA_RFE_8_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_9_SVM,127,43,84,0.9385,[0.8980-0.9791],0.0207,0.8416,0.5201,0.7376,0.8740,0.7641,0.9070,0.8571,0.7647,0.9474
Zscore_PCA_RFE_9_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_10_SVM,127,43,84,0.9385,[0.8980-0.9791],0.0207,0.8416,0.5201,0.7376,0.8740,0.7641,0.9070,0.8571,0.7647,0.9474
Zscore_PCA_RFE_10_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_11_SVM,127,43,84,0.9385,[0.8980-0.9791],0.0207,0.8416,0.5201,0.7376,0.8740,0.7641,0.9070,0.8571,0.7647,0.9474
Zscore_PCA_RFE_11_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_12_SVM,127,43,84,0.9468,[0.9070-0.9867],0.0203,0.8768,0.4031,0.7982,0.8976,0.8339,0.9767,0.8571,0.7778,0.9863
Zscore_PCA_RFE_12_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_13_SVM,127,43,84,0.9529,[0.9172-0.9887],0.0182,0.9065,0.4356,0.7850,0.8898,0.8220,0.9767,0.8452,0.7636,0.9861
Zscore_PCA_RFE_13_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_14_SVM,127,43,84,0.9540,[0.9206-0.9874],0.0170,0.9189,0.4360,0.7779,0.8898,0.8106,0.9535,0.8571,0.7736,0.9730
Zscore_PCA_RFE_14_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_15_SVM,127,43,84,0.9500,[0.9110-0.9890],0.0199,0.8949,0.5828,0.8267,0.9213,0.8355,0.9070,0.9286,0.8667,0.9512
Zscore_PCA_RFE_15_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_16_SVM,127,43,84,0.9507,[0.9142-0.9872],0.0186,0.8938,0.4546,0.7850,0.8898,0.8220,0.9767,0.8452,0.7636,0.9861
Zscore_PCA_RFE_16_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_17_SVM,127,43,84,0.9507,[0.9142-0.9872],0.0186,0.8938,0.4546,0.7850,0.8898,0.8220,0.9767,0.8452,0.7636,0.9861
Zscore_PCA_RFE_17_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_18_SVM,127,43,84,0.9668,[0.9379-0.9957],0.0147,0.9446,0.4475,0.8117,0.9055,0.8458,0.9767,0.8690,0.7925,0.9865
Zscore_PCA_RFE_18_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_19_SVM,127,43,84,0.9640,[0.9356-0.9924],0.0145,0.9194,0.4593,0.8198,0.9134,0.8463,0.9535,0.8929,0.8200,0.9740
Zscore_PCA_RFE_19_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_RFE_20_SVM,127,43,84,0.9690,[0.9433-0.9947],0.0131,0.9321,0.4419,0.8343,0.9213,0.8583,0.9535,0.9048,0.8367,0.9744
Zscore_PCA_RFE_20_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_1_SVM,127,43,84,0.5044,[0.3972-0.6116],0.0547,0.3469,0.4474,0.0891,0.4961,0.0905,0.6977,0.3929,0.3704,0.7174
Zscore_PCA_Relief_1_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_2_SVM,127,43,84,0.6203,[0.5151-0.7255],0.0537,0.4523,0.5121,0.2265,0.6535,0.2265,0.4884,0.7381,0.4884,0.7381
Zscore_PCA_Relief_2_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_3_SVM,127,43,84,0.6218,[0.5205-0.7231],0.0517,0.4254,0.5105,0.2370,0.6693,0.2276,0.4419,0.7857,0.5135,0.7333
Zscore_PCA_Relief_3_DT,127,43,84,1.0000,[1.0000-1.0000],0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000
Zscore_PCA_Relief_4_SVM,127,43,84,0.6218,[0.5205-0.7231],0.0517,0.4254,0.5105,0.2370,0.6693,0.2276,0.4419,0.7857,0.5135,0.7333
