,label,PCA_feature_2,PCA_feature_10,PCA_feature_13,PCA_feature_14,PCA_feature_20,PCA_feature_33,PCA_feature_129,PCA_feature_148,PCA_feature_150,PCA_feature_159,PCA_feature_160,PCA_feature_167
92,0.0,-1.0466926119436069,0.6575636454589726,0.5156472228208713,-0.20548175868385649,0.008930290154789772,0.03770591015805401,9.020562075079397e-17,-7.567731163948821e-17,7.28583859910259e-17,1.8041124150158794e-16,-1.3183898417423734e-16,8.326672684688674e-17
93,0.0,-1.574684556163503,1.3016284034060412,0.20547495705492494,-1.0988510220262806,0.3044308777811112,0.33664417493896953,3.608224830031759e-16,-2.3245294578089215e-16,5.850354922731782e-16,2.914335439641036e-16,6.245004513516506e-17,-7.632783294297951e-17
95,0.0,2.504080331209111,-0.6383616953217497,-0.07193124343588365,0.050233892007389286,0.42389217640038374,-0.1260473951405837,-2.706168622523819e-16,9.454242944073599e-17,1.2663481374630692e-16,-1.5265566588595902e-16,-1.0148132334464322e-16,-3.0184188481996443e-16
96,0.0,-0.768419052170008,1.5816542384445693,0.33403601701441665,0.1865890131956843,0.4110367307759005,-0.28720996111840674,1.214306433183765e-16,-1.97758476261356e-16,-2.42861286636753e-16,-2.255140518769849e-16,-1.474514954580286e-17,-2.42861286636753e-17
97,0.0,-1.3912166019187195,-0.9903775413616064,0.037697232470558284,-0.01922943025873114,-0.0048080275751731655,0.46721929213131763,-1.061650767297806e-15,2.1510571102112408e-16,2.1684043449710089e-16,4.38451358553138e-16,-9.020562075079397e-17,1.942890293094024e-16
98,0.0,-3.610441544406949,1.7322757508119238,1.2300485663808218,-0.5871332877205796,-0.3163976930002174,0.4357547281414194,4.996003610813204e-16,2.220446049250313e-16,-9.020562075079397e-17,-2.0816681711721685e-17,-5.551115123125783e-17,1.1449174941446927e-16
99,0.0,4.238926173017748,-0.34783654252653984,0.4507121897669417,0.38510356651639066,-0.17349143032831327,0.08516441389165164,-1.4224732503009818e-16,-2.7755575615628914e-17,-1.6046192152785466e-16,-2.0816681711721685e-17,-2.220446049250313e-16,6.938893903907228e-18
100,0.0,-0.04903897460306157,0.7861332383110541,-0.90040420359512,-0.47618423987206787,-0.2813183138928732,-0.24025614108391288,-4.683753385137379e-17,1.222980050563649e-16,9.84455572616838e-17,2.0816681711721685e-17,-3.642919299551295e-17,-2.3592239273284576e-16
101,0.0,0.5639018827523223,-1.2092443403299824,-0.3908175550736287,0.3701036324239162,0.046893354689296646,0.5426520763038265,-5.204170427930421e-18,3.8163916471489756e-16,2.3592239273284576e-16,1.474514954580286e-16,2.5153490401663703e-17,1.734723475976807e-16
102,0.0,4.660011804984351,1.8369670889253404,-1.4987500578923076,-1.5066437094361482,-0.2944605550817143,-0.4054345755034733,-2.1510571102112408e-16,-3.677613769070831e-16,1.3877787807814457e-16,2.7755575615628914e-17,6.938893903907228e-17,-7.077671781985373e-16
103,0.0,2.52113668864295,0.08674064466093968,0.5223429545118805,-0.07706397499553336,0.14466677526488858,0.4047786453319808,2.740863092043355e-16,3.469446951953614e-17,-1.1102230246251565e-16,-2.498001805406602e-16,-1.3877787807814457e-17,-1.249000902703301e-16
104,0.0,-0.4592300087024288,-0.2768867247741156,1.4081954154278722,0.2853927076952097,0.20055802981537937,0.1081439924490167,-1.196959198423997e-16,1.8041124150158794e-16,8.673617379884035e-18,-1.0408340855860843e-17,1.3183898417423734e-16,2.0816681711721685e-17
105,0.0,1.3647682416264995,0.18765772190567354,0.35821431133794956,0.266739958201505,0.8010034893871348,0.04520957146807354,3.400058012914542e-16,-2.0122792321330962e-16,-1.3183898417423734e-16,-1.3877787807814457e-17,-1.474514954580286e-16,-5.095750210681871e-17
107,0.0,0.9152348611389073,-0.021015685082240804,0.24034457619928293,-0.17838047989538786,0.5384060809789565,-0.09335869947774715,-3.8163916471489756e-17,1.196959198423997e-16,-3.8163916471489756e-17,-2.5153490401663703e-17,4.5102810375396984e-17,1.9949319973733282e-16
108,0.0,-1.580252990062066,1.1284977026286,1.1060529923146911,1.1739482370050378,0.6215007099277847,0.6406068798609207,-1.1796119636642288e-16,2.3418766925686896e-17,6.288372600415926e-17,4.163336342344337e-17,0.0,2.706168622523819e-16
109,0.0,0.4874969255901096,1.18481897840889,-0.110863724836721,0.18836759906274814,0.4411359264906143,0.08206146320996324,2.949029909160572e-16,-2.463307335887066e-16,-2.0816681711721685e-17,-1.4224732503009818e-16,-1.942890293094024e-16,5.898059818321144e-17
111,0.0,0.02907869202672214,-1.0013770676544655,-0.07250781443450882,0.7858942078475475,-0.3806555246224,0.3260996416837585,-4.163336342344337e-17,5.487147194949138e-16,4.206704429243757e-16,1.0755285551056204e-16,6.938893903907228e-17,-9.367506770274758e-17
112,0.0,1.39460656164491,0.22280447492384475,1.2686383784481627,-0.0010285449077004488,-0.5794236920511413,-0.036755897153746636,-8.955509944730267e-17,1.9081958235744878e-16,6.591949208711867e-17,-1.4224732503009818e-16,1.942890293094024e-16,-2.2898349882893854e-16
113,0.0,1.0249114329378965,0.15122965913293387,0.254341371509722,0.7875407332311165,-0.16153070841564815,-0.07732110750726637,-2.7755575615628914e-17,1.8388068845354155e-16,-1.734723475976807e-17,2.0816681711721685e-17,-7.112366251504909e-17,-1.7694179454963432e-16
114,0.0,-2.179575223250424,1.083674916269654,1.0034152170175183,1.7883745891749931,-0.07384197915624582,-0.40796592507575263,-9.783840404509192e-16,3.3566899260151217e-16,2.8406096919120216e-17,7.632783294297951e-17,2.7755575615628914e-16,4.787836793695988e-16
116,0.0,0.29963890267071147,1.1038025627923522,1.1518158695509293,0.9856696265553423,0.015141957431726777,-0.22249434649702154,-1.124100812432971e-15,1.723881454251952e-16,-1.739060284666749e-16,-2.220446049250313e-16,4.3021142204224816e-16,6.938893903907228e-16
117,0.0,-0.6166753026628167,0.38945193513147086,0.7964403903781706,0.19317307542521356,-0.004972069986267352,-0.05248570121510904,-6.938893903907228e-18,-3.8163916471489756e-17,-2.636779683484747e-16,-2.42861286636753e-17,-2.7755575615628914e-17,3.3263322651855276e-16
118,0.0,2.043162824675211,0.319275258033698,0.20997814827803382,0.42399730318607015,-0.06535428231009302,-0.13281904598138938,-1.0018028073766061e-16,1.8908485888147197e-16,-1.3877787807814457e-16,4.85722573273506e-17,-9.020562075079397e-17,-2.6020852139652106e-18
119,0.0,1.6339835905298652,0.3356902209290544,-0.15758835125771353,-0.3358820861702667,1.2979732805659845,0.04736990687768082,2.3245294578089215e-16,1.214306433183765e-16,1.4224732503009818e-16,7.28583859910259e-17,6.938893903907228e-17,1.3010426069826053e-17
