,label,PCA_feature_2,PCA_feature_10,PCA_feature_13,PCA_feature_14,PCA_feature_20,PCA_feature_129,PCA_feature_148,PCA_feature_150,PCA_feature_160,PCA_feature_167
57,1.0,-1.1362373084454664,-0.1797767960749138,-0.05308087718696229,0.30078872653507654,-0.44093690938365593,2.0296264668928643e-16,6.765421556309548e-17,-1.2533377113932431e-16,3.3306690738754696e-16,6.938893903907228e-17
58,0.0,-2.5742343303710973,1.2711881453956417,1.4632077976062072,-0.40399110465170074,-0.26307707619466064,1.457167719820518e-16,-1.3183898417423734e-16,3.7470027081099033e-16,-1.1102230246251565e-16,2.220446049250313e-16
59,1.0,-0.03877152474212875,-0.033452141082365855,0.862160026447059,-0.75672269998793,-0.5310984710824601,3.122502256758253e-17,-6.314393452555578e-16,-1.1449174941446927e-16,-1.942890293094024e-16,-1.3877787807814457e-17
61,0.0,-2.63859981981986,1.0500365896069495,0.5728028838768499,0.4551416217857744,0.3234469787341604,-2.7755575615628914e-16,-9.367506770274758e-17,1.8388068845354155e-16,2.498001805406602e-16,3.174543961037557e-16
62,0.0,0.1238788268694864,-0.37906559285055164,-0.4464057496886635,0.08947102280286312,0.4509888606158185,7.28583859910259e-17,-6.591949208711867e-17,1.43982048506075e-16,4.85722573273506e-17,-6.938893903907228e-18
62,1.0,-1.0776424832372444,0.021677493546503064,-0.15868752318633939,-0.015319950731090808,0.049420848303297224,2.7755575615628914e-16,-1.7558654183402744e-16,-1.938553484404082e-16,1.734723475976807e-16,1.4224732503009818e-16
63,0.0,3.492042531374873,0.11063731844466751,0.8994743992197864,0.4892184366928408,0.4309470693574923,1.0408340855860843e-17,4.0007060164715114e-17,-1.1622647289044608e-16,-5.898059818321144e-17,2.168404344971009e-18
65,0.0,3.5238927747165305,-0.09939972291113044,0.0012618456432674507,0.5385346436314025,-0.19176640160580502,-3.0878077872387166e-16,-9.020562075079397e-17,-6.158268339717665e-17,-5.2909066017292616e-17,-1.4224732503009818e-16
67,0.0,-0.81373061828108,1.599731419207543,-0.2911937872525755,0.12865169611592053,-0.14572585751450048,-1.0061396160665481e-16,-1.3877787807814457e-17,1.7694179454963432e-16,-1.8214596497756474e-16,-1.3183898417423734e-16
68,0.0,0.8115247970217432,-0.6452894621474381,0.36304341060407685,-0.20298747686234808,0.2072912290200397,1.5612511283791264e-17,-3.191891195797325e-16,-3.642919299551295e-17,-1.9060274192295168e-16,3.0531133177191805e-16
74,0.0,0.12875942704358306,-0.4499541609615831,-0.38531449225551734,0.43265628302206943,-0.11653064326797327,1.231653667943533e-16,4.961309141293668e-16,3.2612801348363973e-16,3.8163916471489756e-17,6.938893903907228e-18
76,0.0,4.636161005813523,0.5936486171361056,0.6062748697661117,0.05268766686430823,-0.8839894238553351,-1.5439038936193583e-16,1.3444106938820255e-16,-3.9898639947466563e-17,-6.938893903907228e-17,-1.249000902703301e-16
77,0.0,5.3626615663765245,-0.3068239403640641,0.04561267040736637,0.2561934149212955,-0.04119650445401264,-2.1163626406917047e-16,-4.85722573273506e-17,-1.6393136847980827e-16,-4.163336342344337e-17,-2.706168622523819e-16
78,0.0,2.0631694550488464,0.31409567194113,0.09241902959354477,0.486155595889831,-0.5206261325683391,-3.0531133177191805e-16,0.0,-8.370040771588094e-17,2.0816681711721685e-17,4.5102810375396984e-17
79,0.0,5.3783592816751185,-0.09181290235634823,-0.37030515623322047,-0.09091346756168138,0.021648412098950923,-6.591949208711867e-16,-1.3877787807814457e-16,-2.0816681711721685e-16,2.3592239273284576e-16,-2.345129299086146e-16
80,0.0,0.568335698364512,-0.5226963957677413,-0.2424865049228723,0.36049809372558556,-0.1384429265219972,2.0122792321330962e-16,-3.434752482434078e-16,1.0234868508263162e-16,-1.1102230246251565e-16,3.469446951953614e-17
81,0.0,0.19964313122282656,0.7870127331686717,0.16716299405654342,-0.17268900522147898,-0.3749407262263916,-6.071532165918825e-17,1.3877787807814457e-16,-1.7564075194265172e-17,-2.2898349882893854e-16,-6.938893903907228e-18
82,0.0,2.6748481561200017,1.2993908312845615,-0.4683122388179533,0.7420541179371456,-0.35716488567523474,-1.2836953722228372e-16,-1.9081958235744878e-16,4.163336342344337e-17,-4.371503159461554e-16,-1.3877787807814457e-17
83,0.0,-0.5465851591364761,1.187410064491,1.4717568481268906,-0.6765590157490307,0.059099239334058494,9.71445146547012e-17,1.3877787807814457e-17,2.5500435096859064e-16,-5.204170427930421e-16,-1.5265566588595902e-16
85,0.0,-1.8026959435018952,-0.224618944314159,0.21229724884168044,0.2368129194098408,0.2766025713945924,3.0010716134398763e-16,-2.168404344971009e-17,-3.2959746043559335e-17,-2.220446049250313e-16,-5.724587470723463e-17
87,0.0,6.3155233797790284,0.7115334968831275,0.35558254520377286,-0.7439870372742736,-0.5064493112187289,-4.926614671774132e-16,7.979727989493313e-17,9.020562075079397e-17,3.0531133177191805e-16,-5.134781488891349e-16
88,0.0,1.3970700754305896,0.5111519743400647,0.25011623594258847,0.041474581148493804,0.21737348891583003,1.5265566588595902e-16,-1.0321604682062002e-16,-1.1102230246251565e-16,-7.632783294297951e-17,1.2836953722228372e-16
91,0.0,4.552557059534963,0.25632966040459493,0.9315194992062436,0.8923212290987724,0.3265993694421703,8.196568423990414e-17,-3.122502256758253e-17,-2.0816681711721685e-17,3.469446951953614e-17,-1.0755285551056204e-16
92,0.0,-1.0466926119436069,0.6575636454589726,0.5156472228208713,-0.20548175868385649,0.008930290154789772,9.020562075079397e-17,-7.567731163948821e-17,7.28583859910259e-17,-1.3183898417423734e-16,8.326672684688674e-17
93,0.0,-1.5746845561635032,1.3016284034060408,0.20547495705492494,-1.0988510220262806,0.3044308777811109,3.0184188481996443e-16,-5.204170427930421e-17,5.48172618408671e-16,1.249000902703301e-16,-7.632783294297951e-17
95,0.0,2.504080331209111,-0.6383616953217497,-0.07193124343588365,0.050233892007389286,0.42389217640038374,-2.706168622523819e-16,9.454242944073599e-17,1.2663481374630692e-16,-1.0148132334464322e-16,-3.0184188481996443e-16
96,0.0,-0.768419052170008,1.5816542384445698,0.33403601701441665,0.1865890131956843,0.41103673077590064,1.218643241873707e-16,-1.8735013540549517e-16,-2.3678975447083417e-16,5.551115123125783e-17,-2.42861286636753e-17
97,0.0,-1.3912166019187195,-0.9903775413616064,0.037697232470558284,-0.01922943025873114,-0.0048080275751731655,-1.061650767297806e-15,2.1510571102112408e-16,2.1684043449710089e-16,-9.020562075079397e-17,1.942890293094024e-16
98,0.0,-3.610441544406949,1.7322757508119238,1.2300485663808218,-0.5871332877205796,-0.3163976930002174,4.996003610813204e-16,2.220446049250313e-16,-9.020562075079397e-17,-5.551115123125783e-17,1.1449174941446927e-16
99,0.0,4.238926173017748,-0.34783654252653984,0.4507121897669417,0.38510356651639066,-0.17349143032831327,-1.4224732503009818e-16,-2.7755575615628914e-17,-1.6046192152785466e-16,-2.220446049250313e-16,6.938893903907228e-18
100,0.0,-0.04903897460306157,0.7861332383110541,-0.90040420359512,-0.47618423987206787,-0.2813183138928732,-4.683753385137379e-17,1.222980050563649e-16,9.84455572616838e-17,-3.642919299551295e-17,-2.3592239273284576e-16
101,0.0,0.5639018827523223,-1.2092443403299824,-0.3908175550736287,0.3701036324239162,0.046893354689296646,-5.204170427930421e-18,3.8163916471489756e-16,2.3592239273284576e-16,2.5153490401663703e-17,1.734723475976807e-16
102,0.0,4.660011804984351,1.8369670889253404,-1.4987500578923076,-1.5066437094361482,-0.2944605550817143,-2.1510571102112408e-16,-3.677613769070831e-16,1.3877787807814457e-16,6.938893903907228e-17,-7.077671781985373e-16
103,0.0,2.52113668864295,0.08674064466093968,0.5223429545118805,-0.07706397499553336,0.14466677526488858,2.740863092043355e-16,3.469446951953614e-17,-1.1102230246251565e-16,-1.3877787807814457e-17,-1.249000902703301e-16
104,0.0,-0.4592300087024288,-0.2768867247741156,1.4081954154278722,0.2853927076952097,0.20055802981537937,-1.196959198423997e-16,1.8041124150158794e-16,8.673617379884035e-18,1.3183898417423734e-16,2.0816681711721685e-17
105,0.0,1.3647682416264995,0.18765772190567354,0.35821431133794956,0.266739958201505,0.8010034893871348,3.400058012914542e-16,-2.0122792321330962e-16,-1.3183898417423734e-16,-1.474514954580286e-16,-5.095750210681871e-17
107,0.0,0.9152348611389073,-0.021015685082240984,0.24034457619928293,-0.17838047989538786,0.5384060809789567,-3.2959746043559335e-17,3.469446951953614e-17,1.1622647289044608e-16,6.245004513516506e-17,1.9949319973733282e-16
108,0.0,-1.580252990062066,1.1284977026286,1.1060529923146911,1.1739482370050378,0.6215007099277847,-1.1796119636642288e-16,2.3418766925686896e-17,6.288372600415926e-17,0.0,2.706168622523819e-16
109,0.0,0.48749692559010926,1.1848189784088898,-0.110863724836721,0.18836759906274814,0.4411359264906144,3.191891195797325e-16,-1.7694179454963432e-16,-4.163336342344337e-17,-1.97758476261356e-16,5.898059818321144e-17
111,0.0,0.02907869202672214,-1.0013770676544655,-0.07250781443450882,0.7858942078475475,-0.3806555246224,-4.163336342344337e-17,5.487147194949138e-16,4.206704429243757e-16,6.938893903907228e-17,-9.367506770274758e-17
112,0.0,1.39460656164491,0.22280447492384475,1.2686383784481627,-0.0010285449077004488,-0.5794236920511413,-8.955509944730267e-17,1.9081958235744878e-16,6.591949208711867e-17,1.942890293094024e-16,-2.2898349882893854e-16
113,0.0,1.0249114329378968,0.15122965913293376,0.254341371509722,0.7875407332311165,-0.16153070841564815,-1.5612511283791264e-17,1.7520707107365752e-16,-8.153200337090993e-17,-3.361026734705064e-17,-1.7694179454963432e-16
114,0.0,-2.179575223250424,1.083674916269654,1.0034152170175183,1.7883745891749931,-0.07384197915624582,-9.783840404509192e-16,3.3566899260151217e-16,2.8406096919120216e-17,2.7755575615628914e-16,4.787836793695988e-16
116,0.0,0.29963890267071147,1.1038025627923522,1.1518158695509293,0.9856696265553423,0.015141957431726777,-1.124100812432971e-15,1.723881454251952e-16,-1.739060284666749e-16,4.3021142204224816e-16,6.938893903907228e-16
117,0.0,-0.6166753026628167,0.38945193513147086,0.7964403903781706,0.19317307542521356,-0.004972069986267352,-6.938893903907228e-18,-3.8163916471489756e-17,-2.636779683484747e-16,-2.7755575615628914e-17,3.3263322651855276e-16
118,0.0,2.04316282467521,0.31927525803369783,0.20997814827803382,0.42399730318607015,-0.06535428231009299,-6.158268339717665e-17,2.2898349882893854e-16,-1.1102230246251565e-16,-1.5265566588595902e-16,-2.6020852139652106e-18
119,0.0,1.6339835905298654,0.3356902209290545,-0.15758835125771353,-0.3358820861702667,1.2979732805659843,2.1163626406917047e-16,1.5265566588595902e-16,1.2750217548429532e-16,1.1102230246251565e-16,1.3010426069826053e-17
